id,articleType_grouped,baseColour,gender,season,usage
25913,Leggings,Blue,Women,Summer,Casual
25917,Tshirts,Black,Women,Summer,Casual
25929,Leggings,Black,Women,Summer,Casual
25930,Skirts,Black,Women,Summer,Casual
25935,Scarves,Peach,Women,Summer,Casual
25937,Scarves,Blue,Women,Summer,Casual
25943,Scarves,Yellow,Women,Summer,Casual
25946,Scarves,Brown,Women,Summer,Casual
25949,Scarves,Brown,Women,Summer,Casual
25956,Scarves,Grey,Women,Summer,Casual
25958,Scarves,Skin,Women,Summer,Casual
25968,Tshirts,White,Women,Summer,Casual
25977,Perfume and Body Mist,Orange,Women,Spring,Casual
25987,Perfume and Body Mist,Pink,Women,Spring,Casual
25990,Perfume and Body Mist,Blue,Women,Spring,Casual
25992,Perfume and Body Mist,Purple,Men,Spring,Casual
25995,Perfume and Body Mist,Green,Men,Spring,Casual
25997,Perfume and Body Mist,Pink,Women,Spring,Casual
26001,Perfume and Body Mist,Pink,Women,Spring,Casual
26012,Perfume and Body Mist,Pink,Women,Spring,Casual
26014,Perfume and Body Mist,Blue,Women,Spring,Casual
26022,Deodorant,Black,Men,Spring,Casual
26042,Shirts,White,Men,Summer,Formal
26043,Shirts,Grey,Men,Summer,Formal
26044,Shirts,Pink,Men,Summer,Formal
26046,Shirts,Blue,Men,Summer,Formal
26047,Shirts,Blue,Men,Summer,Formal
26048,Shirts,Grey,Men,Summer,Formal
26073,Shirts,Grey,Men,Summer,Formal
26086,Shirts,Purple,Men,Summer,Formal
26093,Shirts,Blue,Men,Summer,Formal
26103,Shirts,Black,Men,Summer,Formal
26138,Trousers,Black,Men,Summer,Formal
26139,Trousers,Grey,Men,Summer,Formal
26163,Trousers,Grey,Men,Summer,Formal
26164,Trousers,Grey,Men,Summer,Formal
26172,Flats,Silver,Women,Winter,Casual
26177,Flats,Silver,Women,Winter,Casual
26180,Sandals,Gold,Women,Spring,Casual
26181,Flats,Silver,Women,Spring,Casual
26182,Handbags,Beige,Women,Spring,Casual
26184,Flats,Brown,Women,Winter,Casual
26185,Flats,Brown,Women,Winter,Casual
26196,Perfume and Body Mist,Black,Men,Spring,Casual
26205,Perfume and Body Mist,Blue,Men,Spring,Casual
26214,Perfume and Body Mist,Grey,Men,Spring,Casual
26237,Tshirts,Orange,Men,Summer,Casual
26252,Track Pants,Grey Melange,Men,Summer,Casual
26254,Track Pants,Charcoal,Men,Summer,Sports
26273,Tshirts,Green,Men,Summer,Casual
26276,Tshirts,Charcoal,Men,Summer,Casual
26277,Tshirts,Blue,Men,Summer,Casual
26284,Tshirts,Yellow,Men,Summer,Casual
26300,Tshirts,Blue,Men,Summer,Casual
26309,Tshirts,Coffee Brown,Men,Fall,Casual
26310,Shorts,Black,Men,Summer,Sports
26315,Track Pants,Charcoal,Men,Fall,Sports
26316,Track Pants,Navy Blue,Men,Summer,Sports
26319,Track Pants,Grey,Men,Summer,Sports
26330,Watches,Black,Women,Winter,Casual
26333,Watches,White,Women,Winter,Casual
26335,Watches,White,Women,Winter,Casual
26343,Watches,White,Women,Winter,Casual
26348,Watches,White,Women,Winter,Casual
26360,Tshirts,Grey,Women,Summer,Casual
26368,Shirts,Red,Women,Summer,Casual
26369,Shirts,Blue,Women,Summer,Casual
26383,Trousers,Black,Men,Summer,Formal
26384,Trousers,Black,Men,Summer,Formal
26388,Tshirts,Grey,Men,Summer,Casual
26389,Shirts,Magenta,Men,Summer,Formal
26396,Shirts,Navy Blue,Men,Summer,Formal
26402,Shirts,Purple,Men,Summer,Casual
26411,Shirts,Red,Men,Summer,Casual
26425,Shirts,Red,Men,Summer,Casual
26427,Handbags,Maroon,Women,Summer,Casual
26433,Handbags,Black,Women,Winter,Casual
26434,Handbags,Red,Women,Winter,Casual
26435,Handbags,Black,Women,Winter,Casual
26437,Handbags,Black,Women,Winter,Casual
26446,Clutches,Gold,Women,Winter,Casual
26447,Clutches,Gold,Women,Winter,Casual
26449,Sports Shoes,Silver,Women,Winter,Sports
26453,Casual Shoes,Black,Women,Fall,Casual
26462,Tshirts,Black,Men,Summer,Sports
26469,Tshirts,Grey,Men,Summer,Casual
26479,Tshirts,Black,Men,Summer,Casual
26489,Tshirts,Black,Men,Summer,Casual
26491,Tshirts,Black,Men,Summer,Casual
26494,Tshirts,Green,Men,Summer,Casual
26508,Trousers,Brown,Men,Fall,Casual
26516,Shirts,Navy Blue,Men,Spring,Casual
26524,Casual Shoes,Grey,Men,Spring,Casual
26530,Casual Shoes,Purple,Men,Spring,Casual
26534,Casual Shoes,Red,Men,Fall,Casual
26537,Casual Shoes,Blue,Men,Winter,Casual
26539,Casual Shoes,White,Men,Fall,Casual
26544,Sandals,Blue,Men,Fall,Casual
26548,Casual Shoes,Blue,Men,Summer,Casual
26553,Casual Shoes,Blue,Men,Fall,Casual
26585,Sports Shoes,Black,Men,Summer,Sports
26588,Sports Shoes,White,Men,Summer,Sports
26592,Sports Shoes,Black,Men,Summer,Sports
26593,Sports Shoes,White,Men,Summer,Sports
26594,Sports Shoes,White,Men,Summer,Sports
26595,Sports Shoes,White,Men,Summer,Sports
26600,Sports Shoes,Black,Women,Summer,Sports
26601,Sports Shoes,Grey,Men,Summer,Sports
26606,Sports Shoes,White,Men,Summer,Sports
26608,Sports Shoes,Black,Men,Summer,Sports
26609,Sports Shoes,Black,Men,Summer,Sports
26611,Sports Shoes,White,Men,Summer,Sports
26615,Sports Shoes,White,Women,Summer,Sports
26619,Sports Shoes,Grey,Men,Summer,Sports
26621,Sports Shoes,White,Men,Summer,Sports
26628,Casual Shoes,Red,Unisex,Summer,Casual
26632,Casual Shoes,Grey,Women,Fall,Casual
26633,Casual Shoes,White,Men,Summer,Casual
26637,Casual Shoes,Black,Men,Summer,Casual
26638,Casual Shoes,Red,Men,Summer,Casual
26648,Casual Shoes,Black,Men,Summer,Casual
26649,Sports Shoes,Grey,Men,Summer,Sports
26657,Casual Shoes,Blue,Men,Summer,Casual
26658,Casual Shoes,Black,Men,Summer,Casual
26665,Casual Shoes,White,Men,Summer,Casual
26672,Flip Flops,Navy Blue,Men,Summer,Casual
26673,Flip Flops,Navy Blue,Men,Summer,Casual
26687,Flip Flops,Black,Men,Summer,Casual
26691,Casual Shoes,Black,Men,Summer,Casual
26695,Sports Shoes,White,Men,Summer,Sports
26696,Sports Shoes,White,Men,Summer,Sports
26700,Sports Sandals,Pink,Women,Summer,Casual
26704,Sports Shoes,White,Men,Fall,Sports
26706,Sandals,White,Men,Fall,Casual
26707,Sandals,Black,Men,Summer,Casual
26714,Tshirts,Green,Men,Summer,Casual
26717,Tshirts,Blue,Men,Summer,Casual
26718,Tshirts,Green,Men,Summer,Casual
26729,Tshirts,Black,Men,Summer,Casual
26732,Deodorant,Purple,Women,Spring,Casual
26733,Deodorant,Gold,Men,Spring,Casual
26734,Deodorant,Silver,Women,Spring,Casual
26737,Deodorant,Brown,Men,Spring,Casual
26739,Deodorant,Silver,Women,Spring,Casual
26743,Deodorant,Orange,Men,Spring,Casual
26797,Shirts,Grey,Men,Summer,Formal
26802,Shirts,Blue,Men,Summer,Formal
26804,Shirts,Black,Men,Summer,Formal
26807,Trousers,Grey,Men,Summer,Formal
26812,Shirts,Yellow,Men,Summer,Formal
26817,Trousers,Navy Blue,Men,Summer,Formal
26818,Trousers,Grey,Men,Summer,Formal
26822,Trousers,Olive,Men,Summer,Casual
26825,Trousers,Beige,Men,Summer,Casual
26835,Trousers,Brown,Men,Summer,Casual
26850,Perfume and Body Mist,Beige,Women,Spring,Casual
26851,Perfume and Body Mist,Black,Men,Spring,Casual
26853,Perfume and Body Mist,Grey,Men,Spring,Casual
26863,Skirts,Navy Blue,Women,Summer,Casual
26864,Tops,Pink,Women,Summer,Casual
26865,Tops,Navy Blue,Women,Summer,Casual
26867,Tops,White,Women,Summer,Casual
26868,Tshirts,Lavender,Women,Summer,Casual
26870,Tshirts,Black,Women,Summer,Casual
26872,Tops,White,Women,Summer,Casual
26873,Tops,Lavender,Women,Summer,Casual
26877,Tops,Pink,Women,Summer,Casual
26890,Tops,Pink,Women,Summer,Casual
26897,Tops,White,Women,Summer,Casual
26901,Tops,Turquoise Blue,Women,Summer,Casual
26905,Tops,Off White,Women,Summer,Casual
26906,Tops,Pink,Women,Summer,Casual
26907,Tops,White,Women,Summer,Casual
26908,Tops,Blue,Women,Summer,Casual
26909,Tops,Grey,Women,Summer,Casual
26911,Tops,Purple,Women,Summer,Casual
26919,Tops,Purple,Women,Summer,Casual
26922,Tops,Purple,Women,Summer,Casual
26924,Tops,Black,Women,Summer,Casual
26941,Tshirts,Lavender,Women,Summer,Casual
26950,Tshirts,Maroon,Women,Summer,Casual
26951,Tshirts,Teal,Women,Summer,Casual
26952,Tops,Green,Women,Summer,Casual
26953,Tops,Pink,Women,Summer,Casual
26959,Shirts,Pink,Women,Summer,Casual
26975,Tops,Black,Women,Summer,Casual
26983,Capris,Black,Girls,Summer,Casual
26984,Shorts,Blue,Women,Summer,Casual
26992,Jeans,Blue,Women,Summer,Casual
26996,Jeans,Black,Women,Summer,Casual
26997,Jeans,Blue,Women,Summer,Casual
26999,Jeans,Blue,Women,Summer,Casual
27017,Jeans,Blue,Women,Summer,Casual
27030,Capris,Blue,Women,Summer,Casual
27036,Shirts,Green,Men,Summer,Formal
27041,Duffel Bag,Black,Unisex,Summer,Casual
27046,Handbags,Brown,Women,Summer,Casual
27062,Handbags,Yellow,Women,Summer,Casual
27067,Handbags,Silver,Women,Summer,Casual
27087,Kurtas,Black,Women,Summer,Ethnic
27088,Kurtas,Black,Women,Summer,Ethnic
27092,Kurtas,Brown,Women,Summer,Ethnic
27094,Kurtas,Red,Women,Summer,Ethnic
27097,Kurtas,Blue,Women,Summer,Ethnic
27098,Kurtis,Green,Women,Summer,Ethnic
27108,Kurtas,Blue,Women,Summer,Ethnic
27115,Bra,Beige,Women,Summer,Casual
27116,Bra,White,Women,Summer,Casual
27121,Bra,Maroon,Women,Summer,Casual
27144,Bra,White,Women,Summer,Casual
27145,Bra,White,Women,Summer,Casual
27154,Shirts,Grey,Men,Summer,Formal
27158,Shirts,White,Men,Summer,Formal
27170,Shirts,White,Men,Summer,Formal
27175,Shirts,Blue,Men,Summer,Formal
27181,Trousers,Blue,Men,Summer,Formal
27187,Tshirts,Brown,Men,Summer,Casual
27193,Heels,Blue,Women,Winter,Casual
27195,Dresses,Off White,Women,Summer,Casual
27196,Dresses,Yellow,Girls,Summer,Casual
27202,Shirts,Red,Men,Summer,Casual
27203,Jeans,Blue,Men,Summer,Casual
27206,Shorts,Blue,Men,Summer,Casual
27222,Capris,Pink,Women,Summer,Casual
27232,Shorts,Pink,Women,Summer,Casual
27258,Casual Shoes,Black,Men,Summer,Casual
27259,Tops,Red,Women,Summer,Casual
27261,Tops,Yellow,Women,Summer,Casual
27264,Tops,Pink,Women,Summer,Casual
27266,Shirts,Yellow,Women,Summer,Casual
27275,Kurtas,Black,Women,Fall,Ethnic
27279,Kurtas,Blue,Women,Fall,Ethnic
27290,Kurtas,Maroon,Women,Fall,Ethnic
27294,Kurtas,Green,Women,Fall,Ethnic
27301,Kurtas,Orange,Women,Fall,Ethnic
27305,Deodorant,Gold,Men,Spring,Casual
27313,Deodorant,Lavender,Women,Spring,Casual
27315,Fragrance Gift Set,Purple,Women,Spring,Casual
27316,Perfume and Body Mist,Grey,Men,Spring,Casual
27317,Perfume and Body Mist,Orange,Women,Spring,Casual
27319,Perfume and Body Mist,Purple,Women,Spring,Casual
27329,Perfume and Body Mist,Orange,Women,Spring,Casual
27331,Perfume and Body Mist,Black,Women,Spring,Casual
27338,Perfume and Body Mist,Red,Women,Spring,Casual
27353,Tshirts,White,Women,Fall,Casual
27354,Tshirts,Black,Women,Fall,Casual
27355,Tshirts,Green,Women,Fall,Casual
27357,Tshirts,Blue,Men,Fall,Casual
27360,Tshirts,Maroon,Men,Fall,Casual
27361,Tshirts,Blue,Men,Fall,Casual
27365,Tshirts,Maroon,Men,Fall,Casual
27381,Deodorant,White,Women,Spring,Casual
27382,Deodorant,Black,Women,Spring,Casual
27388,Tshirts,Black,Men,Summer,Casual
27392,Tshirts,White,Men,Summer,Casual
27396,Tshirts,Black,Men,Summer,Casual
27400,Bra,Nude,Women,Summer,Casual
27406,Lounge Shorts,Maroon,Women,Winter,Casual
27412,Lounge Pants,Charcoal,Women,Summer,Casual
27416,Capris,Grey Melange,Women,Winter,Casual
27419,Lounge Pants,Black,Women,Winter,Casual
27422,Lounge Pants,Red,Women,Winter,Casual
27423,Lounge Shorts,Magenta,Women,Winter,Casual
27431,Tshirts,Pink,Women,Winter,Casual
27434,Bra,Black,Women,Fall,Sports
27438,Tops,Pink,Women,Winter,Sports
27440,Tops,Purple,Women,Fall,Casual
27445,Tshirts,Coffee Brown,Women,Winter,Casual
27458,Bra,Nude,Women,Winter,Casual
27459,Bra,White,Women,Fall,Casual
27471,Innerwear,White,Women,Winter,Casual
27475,Bra,White,Women,Winter,Casual
27502,Bra,Black,Women,Summer,Casual
27508,Bra,Black,Women,Fall,Casual
27514,Briefs,White,Women,Winter,Casual
27525,Jackets,Olive,Men,Summer,Casual
27529,Shirts,Blue,Men,Summer,Casual
27532,Shirts,Blue,Men,Summer,Casual
27537,Shirts,Green,Men,Summer,Casual
27555,Shirts,Black,Men,Summer,Casual
27559,Shirts,Purple,Men,Summer,Casual
27574,Tshirts,Blue,Men,Summer,Casual
27583,Tshirts,Yellow,Men,Summer,Casual
27586,Tshirts,White,Men,Summer,Casual
27593,Tshirts,Navy Blue,Men,Summer,Casual
27596,Tshirts,Black,Men,Summer,Casual
27602,Trousers,Black,Men,Summer,Casual
27610,Trousers,Grey,Men,Summer,Casual
27629,Shorts,Brown,Men,Summer,Casual
27630,Trousers,Khaki,Men,Summer,Casual
27645,Tshirts,Black,Men,Summer,Casual
27646,Tshirts,Black,Men,Summer,Casual
27648,Tshirts,Black,Men,Summer,Casual
27665,Handbags,Pink,Women,Winter,Casual
27671,Handbags,Pink,Women,Winter,Casual
27673,Handbags,Green,Women,Winter,Casual
27674,Handbags,Yellow,Women,Winter,Casual
27678,Handbags,Brown,Women,Winter,Casual
27679,Handbags,Brown,Women,Winter,Casual
27689,Handbags,Brown,Women,Winter,Casual
27691,Handbags,Purple,Women,Winter,Casual
27715,Handbags,Maroon,Women,Winter,Casual
27726,Handbags,Grey,Women,Winter,Casual
27740,Handbags,Navy Blue,Women,Winter,Casual
27750,Wallets,Brown,Men,Winter,Casual
27755,Wallets,Black,Men,Winter,Casual
27757,Wallets,Brown,Men,Winter,Casual
27759,Wallets,Brown,Men,Winter,Casual
27761,Wallets,Black,Men,Winter,Casual
27764,Wallets,Black,Men,Winter,Casual
27765,Wallets,Brown,Men,Winter,Casual
27768,Wallets,Brown,Men,Winter,Casual
27769,Wallets,Black,Men,Winter,Casual
27776,Wallets,Maroon,Men,Winter,Casual
27782,Wallets,Brown,Men,Winter,Casual
27795,Wallets,Brown,Men,Winter,Casual
27796,Wallets,Black,Men,Winter,Casual
27797,Wallets,Brown,Men,Winter,Casual
27803,Belts,Black,Men,Summer,Casual
27807,Belts,Brown,Men,Summer,Casual
27812,Belts,Black,Men,Summer,Casual
27828,Belts,Brown,Men,Summer,Casual
27830,Belts,Black,Men,Summer,Casual
27832,Belts,Brown,Men,Summer,Formal
27836,Belts,Red,Men,Summer,Casual
27840,Belts,Red,Men,Summer,Casual
27847,Tshirts,Off White,Women,Summer,Casual
27848,Tshirts,Navy Blue,Women,Summer,Casual
27850,Tshirts,Purple,Women,Summer,Casual
27851,Tops,Orange,Women,Summer,Casual
27853,Tops,Blue,Women,Summer,Casual
27855,Shirts,Navy Blue,Women,Summer,Casual
27861,Shirts,Blue,Women,Summer,Casual
27862,Shirts,Navy Blue,Women,Summer,Casual
27863,Shirts,Purple,Women,Summer,Casual
27865,Shirts,Purple,Women,Summer,Casual
27868,Shirts,White,Women,Fall,Smart Casual
27869,Shirts,White,Women,Fall,Smart Casual
27876,Shirts,White,Women,Summer,Casual
27880,Shirts,White,Women,Summer,Casual
27882,Shirts,Olive,Women,Summer,Casual
27885,Shirts,Blue,Women,Summer,Formal
27887,Shirts,White,Women,Summer,Formal
27889,Shirts,Lavender,Women,Summer,Formal
27890,Shirts,Charcoal,Women,Summer,Formal
27897,Tops,Magenta,Women,Summer,Casual
27907,Trousers,Olive,Women,Summer,Casual
27910,Trousers,Black,Women,Summer,Casual
27912,Trousers,Black,Women,Summer,Formal
27915,Trousers,Black,Women,Summer,Formal
27919,Trousers,Brown,Women,Summer,Formal
27936,Jeans,Grey,Women,Summer,Casual
27937,Jeans,Blue,Women,Summer,Casual
27940,Jeans,Turquoise Blue,Women,Summer,Casual
27944,Briefs,Grey,Men,Summer,Casual
27949,Trunk,Grey,Men,Summer,Casual
27954,Briefs,Black,Men,Summer,Casual
27955,Briefs,Green,Men,Summer,Casual
27958,Trunk,Green,Men,Winter,Casual
27963,Innerwear Vests,Black,Men,Summer,Casual
27965,Innerwear Vests,Green,Men,Summer,Casual
27969,Innerwear Vests,Black,Men,Summer,Casual
27972,Innerwear Vests,White,Men,Summer,Casual
27974,Innerwear Vests,White,Men,Summer,Casual
27980,Briefs,Black,Men,Summer,Casual
27987,Briefs,White,Men,Fall,Casual
27988,Briefs,Black,Men,Summer,Casual
27992,Briefs,Blue,Men,Summer,Casual
27998,Briefs,Charcoal,Men,Summer,Casual
28001,Briefs,Navy Blue,Men,Summer,Casual
28003,Briefs,White,Men,Summer,Casual
28016,Trunk,White,Men,Winter,Casual
28017,Briefs,Black,Men,Summer,Casual
28018,Briefs,Charcoal,Men,Summer,Casual
28023,Briefs,Red,Men,Summer,Casual
28026,Briefs,Charcoal,Men,Summer,Casual
28027,Briefs,Grey Melange,Men,Summer,Casual
28028,Briefs,Blue,Men,Summer,Casual
28032,Briefs,White,Men,Summer,Casual
28035,Briefs,Grey Melange,Men,Summer,Casual
28039,Briefs,Red,Men,Summer,Casual
28045,Briefs,Navy Blue,Men,Summer,Casual
28046,Briefs,Grey,Men,Summer,Casual
28048,Briefs,White,Men,Summer,Casual
28053,Briefs,Navy Blue,Men,Summer,Casual
28056,Briefs,White,Men,Winter,Casual
28057,Briefs,Black,Men,Summer,Casual
28060,Briefs,Navy Blue,Men,Summer,Casual
28061,Briefs,Grey Melange,Men,Winter,Casual
28065,Briefs,Charcoal,Men,Summer,Casual
28068,Trunk,Navy Blue,Men,Summer,Casual
28075,Trunk,Blue,Men,Summer,Casual
28076,Trunk,Navy Blue,Men,Summer,Casual
28081,Briefs,Grey,Men,Summer,Casual
28083,Briefs,Navy Blue,Men,Summer,Casual
28086,Briefs,Black,Men,Summer,Casual
28094,Briefs,Charcoal,Men,Summer,Casual
28103,Briefs,Blue,Men,Summer,Casual
28104,Briefs,Olive,Men,Summer,Casual
28105,Boxers,Black,Men,Summer,Casual
28112,Trunk,Black,Men,Summer,Casual
28126,Briefs,Grey Melange,Men,Summer,Casual
28133,Briefs,Black,Men,Summer,Casual
28134,Briefs,Charcoal,Men,Summer,Casual
28135,Briefs,Grey Melange,Men,Summer,Casual
28137,Briefs,Olive,Men,Summer,Casual
28138,Shorts,Black,Men,Summer,Casual
28139,Lounge Shorts,Grey Melange,Men,Winter,Casual
28142,Shorts,Grey Melange,Men,Summer,Casual
28143,Shorts,Navy Blue,Men,Fall,Casual
28146,Innerwear Vests,Grey Melange,Men,Fall,Casual
28150,Innerwear Vests,White,Men,Winter,Casual
28157,Sunglasses,Gold,Men,Winter,Casual
28159,Sunglasses,Metallic,Men,Winter,Casual
28161,Sunglasses,Copper,Men,Winter,Casual
28164,Sunglasses,Steel,Men,Winter,Casual
28167,Sunglasses,Gold,Men,Winter,Casual
28168,Sunglasses,Gold,Men,Winter,Casual
28176,Sunglasses,Gold,Men,Winter,Casual
28186,Sunglasses,Gold,Unisex,Winter,Casual
28187,Sunglasses,Steel,Men,Winter,Casual
28188,Sunglasses,Gold,Men,Winter,Casual
28195,Sunglasses,Gold,Men,Winter,Casual
28196,Sunglasses,Black,Men,Winter,Casual
28198,Sunglasses,Black,Men,Winter,Casual
28204,Sunglasses,Metallic,Men,Winter,Casual
28205,Sunglasses,Gold,Men,Winter,Casual
28211,Sunglasses,Brown,Men,Winter,Casual
28213,Deodorant,Lavender,Women,Spring,Casual
28224,Deodorant,Pink,Women,Spring,Casual
28227,Deodorant,Black,Men,Spring,Casual
28231,Deodorant,Black,Men,Spring,Casual
28233,Deodorant,Red,Women,Spring,Casual
28236,Deodorant,Pink,Women,Spring,Casual
28238,Deodorant,Black,Men,Spring,Casual
28239,Deodorant,Green,Men,Spring,Casual
28260,Deodorant,Orange,Men,Spring,Casual
28262,Deodorant,Blue,Men,Spring,Casual
28267,Deodorant,Blue,Men,Spring,Casual
28271,Deodorant,Red,Men,Spring,Casual
28277,Sunglasses,Steel,Men,Winter,Casual
28297,Sunglasses,Black,Men,Winter,Casual
28299,Sunglasses,Metallic,Men,Winter,Casual
28306,Sunglasses,Green,Men,Winter,Casual
28308,Sunglasses,Purple,Men,Winter,Casual
28314,Formal Shoes,Brown,Men,Winter,Formal
28315,Casual Shoes,Grey,Men,Winter,Casual
28316,Casual Shoes,Black,Men,Winter,Casual
28318,Casual Shoes,Brown,Men,Winter,Casual
28320,Sandals,Brown,Men,Winter,Casual
28321,Sandals,Black,Men,Winter,Casual
28334,Sunglasses,Black,Men,Winter,Casual
28335,Sunglasses,Black,Men,Winter,Casual
28343,Sunglasses,Metallic,Men,Winter,Casual
28350,Sunglasses,Black,Men,Winter,Casual
28351,Sunglasses,Steel,Men,Winter,Casual
28352,Sunglasses,Bronze,Men,Winter,Casual
28354,Sunglasses,Brown,Men,Winter,Casual
28355,Sunglasses,Black,Men,Winter,Casual
28360,Sunglasses,Copper,Men,Winter,Casual
28375,Sunglasses,Black,Men,Winter,Casual
28381,Sunglasses,Black,Men,Winter,Casual
28385,Sunglasses,Brown,Men,Winter,Casual
28397,Sunglasses,Brown,Women,Winter,Casual
28404,Sunglasses,Black,Men,Winter,Casual
28405,Sunglasses,Black,Men,Winter,Casual
28410,Sunglasses,Steel,Men,Winter,Casual
28417,Sunglasses,Copper,Men,Winter,Casual
28424,Sunglasses,White,Men,Winter,Casual
28427,Watches,White,Women,Winter,Casual
28429,Watches,Copper,Women,Winter,Casual
28433,Watches,Beige,Women,Winter,Formal
28437,Watches,White,Women,Winter,Casual
28445,Handbags,Pink,Women,Summer,Casual
28448,Handbags,Brown,Women,Summer,Casual
28452,Leggings,Black,Women,Summer,Casual
28461,Capris,Black,Women,Summer,Casual
28464,Capris,Turquoise Blue,Women,Summer,Sports
28467,Tshirts,Rust,Women,Summer,Casual
28468,Tshirts,Lavender,Women,Summer,Casual
28473,Tops,Turquoise Blue,Women,Summer,Casual
28475,Kurtas,Blue,Women,Summer,Ethnic
28477,Kurtas,Purple,Women,Summer,Ethnic
28479,Tshirts,Black,Men,Summer,Casual
28483,Tshirts,Purple,Men,Fall,Casual
28488,Tshirts,Blue,Men,Summer,Casual
28505,Shorts,Grey,Men,Summer,Sports
28515,Shorts,White,Men,Summer,Sports
28516,Tshirts,Red,Men,Summer,Sports
28517,Tshirts,Black,Men,Summer,Casual
28518,Tshirts,Navy Blue,Men,Summer,Sports
28521,Capris,Black,Women,Summer,Sports
28524,Tshirts,Red,Men,Summer,Casual
28525,Tshirts,Black,Men,Summer,Casual
28534,Tshirts,White,Men,Summer,Sports
28542,Tshirts,Grey,Men,Summer,Casual
28545,Tshirts,Grey,Men,Summer,Casual
28550,Tshirts,Black,Men,Summer,Casual
28552,Tshirts,Green,Men,Summer,Casual
28555,Tshirts,Blue,Men,Winter,Casual
28560,Tshirts,Black,Men,Summer,Casual
28561,Tshirts,Black,Men,Summer,Casual
28568,Tshirts,White,Men,Summer,Casual
28571,Tshirts,Blue,Women,Summer,Casual
28576,Watches,Green,Men,Winter,Casual
28583,Watches,Black,Men,Winter,Casual
28584,Watches,White,Men,Winter,Casual
28587,Wallets,Brown,Men,Summer,Casual
28591,Belts,Brown,Men,Summer,Casual
28599,Sports Shoes,Red,Men,Summer,Sports
28600,Sports Shoes,Black,Men,Summer,Sports
28607,Sports Shoes,White,Men,Summer,Sports
28608,Sports Shoes,White,Men,Summer,Sports
28609,Caps,Grey,Men,Summer,Casual
28615,Tshirts,Black,Men,Summer,Sports
28616,Tshirts,Black,Men,Summer,Sports
28617,Tshirts,Black,Men,Summer,Sports
28619,Tshirts,White,Men,Summer,Sports
28628,Shorts,White,Men,Summer,Sports
28629,Tshirts,Black,Men,Summer,Sports
28630,Track Pants,Grey,Men,Summer,Sports
28631,Track Pants,Navy Blue,Men,Summer,Sports
28633,Sports Shoes,Grey,Men,Summer,Sports
28644,Tshirts,Purple,Women,Summer,Sports
28645,Tshirts,Black,Women,Summer,Sports
28660,Sports Shoes,Black,Men,Summer,Sports
28661,Sports Shoes,Black,Men,Summer,Casual
28662,Casual Shoes,Black,Men,Summer,Casual
28672,Tshirts,Black,Men,Summer,Casual
28677,Tshirts,Red,Men,Summer,Sports
28678,Track Pants,Black,Men,Summer,Casual
28691,Kurtas,Black,Women,Summer,Ethnic
28699,Kurtas,Pink,Women,Summer,Ethnic
28713,Kurtas,White,Women,Summer,Ethnic
28714,Kurtas,White,Women,Summer,Ethnic
28715,Kurtas,Beige,Women,Summer,Ethnic
28717,Kurtas,Purple,Women,Summer,Ethnic
28720,Kurtas,White,Women,Summer,Ethnic
28721,Kurtas,Beige,Women,Summer,Ethnic
28723,Kurtas,Multi,Women,Summer,Ethnic
28726,Kurtas,Beige,Women,Summer,Ethnic
28727,Kurtas,Cream,Women,Summer,Ethnic
28746,Kurtas,Magenta,Women,Summer,Ethnic
28754,Kurtas,Blue,Women,Summer,Ethnic
28757,Kurtas,Green,Women,Summer,Ethnic
28758,Kurtas,Blue,Women,Summer,Ethnic
28767,Kurtas,Red,Women,Summer,Ethnic
28778,Kurtis,Orange,Women,Summer,Ethnic
28783,Briefs,Black,Women,Summer,Casual
28785,Briefs,Maroon,Women,Summer,Casual
28786,Shirts,Grey,Men,Summer,Casual
28791,Jeans,Black,Men,Summer,Casual
28804,Jeans,Blue,Men,Summer,Casual
28805,Shirts,Blue,Men,Summer,Casual
28819,Shirts,Green,Men,Summer,Casual
28825,Jeans,Navy Blue,Men,Summer,Casual
28826,Shirts,Green,Men,Summer,Casual
28829,Briefs,Black,Women,Summer,Casual
28834,Kurtas,Multi,Women,Summer,Ethnic
28836,Kurtas,Multi,Women,Summer,Ethnic
28844,Tshirts,Charcoal,Men,Summer,Casual
28847,Tshirts,Rust,Men,Summer,Casual
28848,Tshirts,Grey,Men,Summer,Casual
28880,Briefs,Black,Women,Summer,Casual
28883,Briefs,Black,Women,Summer,Casual
28885,Briefs,Brown,Women,Summer,Casual
28891,Briefs,Skin,Women,Summer,Casual
28892,Briefs,Black,Women,Summer,Casual
28899,Briefs,Blue,Women,Summer,Casual
28901,Briefs,Purple,Women,Fall,Casual
28905,Kurtas,Multi,Women,Summer,Ethnic
28907,Kurtas,White,Women,Summer,Ethnic
28910,Kurtas,White,Women,Summer,Ethnic
28921,Laptop Bag,Black,Men,Summer,Casual
28924,Tshirts,Yellow,Men,Summer,Casual
28925,Tshirts,Blue,Men,Summer,Casual
28929,Tshirts,Navy Blue,Men,Summer,Casual
28933,Tshirts,Teal,Men,Summer,Casual
28935,Tshirts,Blue,Men,Summer,Casual
28943,Leggings,Green,Women,Summer,Casual
28948,Kurtas,White,Women,Summer,Ethnic
28951,Kurtis,Pink,Women,Summer,Ethnic
28953,Kurtis,Yellow,Women,Summer,Ethnic
28963,Kurtas,White,Women,Summer,Ethnic
28964,Kurtas,Blue,Women,Summer,Ethnic
28966,Kurta Sets,Blue,Women,Summer,Ethnic
