id,dup_group,articleType_grouped,baseColour,gender,season,usage
8662,8662,Sunglasses,Green,Men,Winter,Casual
8663,8663,Sunglasses,Brown,Unisex,Winter,Casual
8664,8664,Sunglasses,Black,Unisex,Winter,Casual
8665,8665,Sunglasses,Brown,Unisex,Winter,Casual
8667,8667,Sunglasses,Brown,Men,Winter,Casual
8669,8669,Sunglasses,Green,Unisex,Winter,Casual
8673,8673,Sunglasses,Black,Men,Winter,Casual
8675,8675,Sunglasses,Black,Unisex,Winter,Casual
8682,8682,Sunglasses,Brown,Men,Winter,Casual
8683,8683,Sunglasses,Green,Men,Winter,Casual
8688,8688,Sunglasses,Black,Men,Winter,Casual
8691,8691,Sunglasses,Purple,Women,Winter,Casual
8696,8696,Sunglasses,Red,Women,Winter,Casual
8700,8700,Sunglasses,Brown,Women,Summer,Casual
8703,8703,Sunglasses,Black,Women,Winter,Casual
8710,8710,Sunglasses,Grey,Unisex,Winter,Casual
8711,8711,Sunglasses,Brown,Unisex,Winter,Casual
8712,8712,Sunglasses,Black,Unisex,Winter,Casual
8720,8720,Shirts,Green,Men,Fall,Casual
8731,8731,Shirts,Green,Men,Fall,Casual
8734,8734,Shirts,Purple,Men,Fall,Casual
8735,8735,Shirts,Navy Blue,Men,Fall,Casual
8739,8739,Shirts,Green,Men,Fall,Casual
8760,8760,Track Pants,Black,Women,Fall,Sports
8771,8771,Sports Sandals,Black,Women,Fall,Casual
8774,8774,Shirts,Blue,Men,Fall,Casual
8778,8778,Shirts,Black,Men,Fall,Casual
8792,8792,Shirts,White,Men,Fall,Formal
8793,8793,Shirts,Red,Men,Fall,Casual
8795,8795,Shirts,Red,Men,Fall,Casual
8812,8812,Shirts,Green,Men,Fall,Casual
8816,8816,Shirts,Blue,Men,Fall,Casual
8824,8824,Shirts,Black,Men,Fall,Casual
8839,8839,Trousers,Grey,Men,Summer,Casual
8851,8851,Shirts,Brown,Men,Fall,Casual
8852,8852,Shirts,Grey,Men,Fall,Casual
8855,8855,Shirts,Orange,Men,Fall,Casual
8860,8860,Shirts,Brown,Men,Fall,Casual
8864,8864,Shirts,Brown,Men,Fall,Casual
8865,8865,Shirts,Purple,Men,Fall,Casual
8880,8880,Trousers,Brown,Men,Summer,Casual
8883,8883,Trousers,Grey,Men,Fall,Formal
8889,8889,Shirts,Black,Men,Fall,Formal
8896,8896,Shirts,Purple,Men,Fall,Casual
8897,8897,Shirts,Blue,Men,Fall,Casual
8898,8898,Shirts,Blue,Men,Fall,Casual
8909,8909,Casual Shoes,Blue,Unisex,Summer,Casual
8915,8915,Shoe Accessories,Black,Unisex,Fall,
8924,8924,Belts,Black,Men,Winter,Casual
8928,8928,Belts,Red,Men,Summer,Casual
8943,8943,Shirts,Blue,Men,Fall,Casual
8951,8951,Trousers,Black,Men,Fall,Casual
8959,8959,Formal Shoes,Black,Men,Summer,Formal
8961,8961,Formal Shoes,Black,Men,Summer,Formal
8967,8967,Sports Shoes,Black,Men,Fall,Sports
8968,8968,Sports Shoes,White,Men,Fall,Sports
8969,8969,Sports Shoes,Black,Men,Fall,Sports
8970,8970,Sports Shoes,Red,Men,Fall,Sports
8979,8979,Sports Shoes,Black,Men,Fall,Sports
8990,8990,Casual Shoes,White,Unisex,Fall,Casual
8991,8991,Casual Shoes,Black,Women,Fall,Casual
8996,8996,Casual Shoes,White,Men,Fall,Casual
8998,8998,Casual Shoes,Black,Men,Fall,Casual
9002,9002,Casual Shoes,Black,Men,Fall,Casual
9009,9009,Handbags,Brown,Women,Winter,Casual
9016,9016,Belts,Brown,Unisex,Winter,Casual
9033,9033,Casual Shoes,Red,Men,Winter,Casual
9042,9042,Formal Shoes,Brown,Men,Winter,Formal
9044,9044,Formal Shoes,Brown,Men,Winter,Formal
9045,9045,Flip Flops,Black,Men,Fall,Casual
9049,9049,Sports Shoes,White,Men,Fall,Sports
9059,9059,Sports Shoes,White,Men,Fall,Sports
9060,9060,Sports Shoes,White,Men,Fall,Sports
9062,9062,Shirts,Pink,Men,Fall,Formal
9065,9065,Shirts,Blue,Men,Fall,Formal
9071,9071,Shirts,White,Men,Fall,Formal
9077,9077,Track Pants,Pink,Women,Fall,Sports
9086,9086,Casual Shoes,Maroon,Unisex,Fall,Casual
9091,9091,Casual Shoes,Maroon,Men,Winter,Casual
9093,9093,Handbags,Multi,Women,Winter,Casual
9095,9095,Shorts,Navy Blue,Men,Fall,Sports
9097,9097,Casual Shoes,Green,Unisex,Fall,Casual
9099,9099,Shorts,Blue,Men,Fall,Sports
9100,9100,Flip Flops,Multi,Men,Winter,Casual
9103,9103,Flip Flops,Tan,Men,Fall,Casual
9106,9106,Tops,Black,Women,Fall,Casual
9109,9109,Sports Shoes,Black,Unisex,Summer,Sports
9113,9113,Sports Shoes,Black,Women,Fall,Sports
9119,9119,Sports Shoes,Black,Women,Fall,Sports
9120,9120,Sports Shoes,Black,Men,Fall,Sports
9127,9127,Sports Shoes,White,Women,Fall,Sports
9132,9132,Sports Shoes,White,Men,Summer,Sports
9133,9133,Sports Shoes,White,Men,Summer,Sports
9139,9139,Flip Flops,Green,Men,Summer,Casual
9143,9143,Jeans,Blue,Women,Summer,Casual
9147,9147,Jeans,Blue,Women,Fall,Casual
9150,9150,Jeans,Black,Women,Summer,Casual
9155,9155,Tops,Black,Women,Fall,Casual
9163,9163,Jeans,Blue,Men,Fall,Casual
9168,9168,Jeans,Blue,Men,Fall,Casual
9175,9175,Jeans,Blue,Men,Fall,Casual
9195,9195,Jeans,Blue,Men,Fall,Casual
9208,9208,Casual Shoes,Black,Men,Fall,Casual
9209,9209,Casual Shoes,White,Women,Fall,Casual
9212,9212,Sandals,Black,Men,Fall,Casual
9219,9219,Casual Shoes,Grey,Women,Fall,Casual
9223,9223,Sports Shoes,White,Women,Fall,Sports
9225,9225,Sandals,Black,Men,Fall,Casual
9227,9227,Shirts,Blue,Men,Fall,Formal
9230,9230,Shirts,White,Men,Fall,Formal
9245,9245,Shirts,Blue,Men,Fall,Formal
9246,9246,Shirts,Blue,Men,Fall,Formal
9247,9247,Shirts,White,Men,Fall,Formal
9249,9249,Shirts,Cream,Men,Fall,Formal
9250,9250,Shirts,Red,Men,Fall,Formal
9253,9253,Shirts,Purple,Men,Fall,Formal
9254,9254,Shirts,White,Men,Fall,Formal
9258,9258,Shirts,Green,Men,Fall,Formal
9263,9263,Shirts,Purple,Men,Fall,Casual
9265,9265,Shirts,Black,Men,Fall,Casual
9268,9268,Shirts,White,Men,Fall,Casual
9270,9270,Shirts,Maroon,Men,Fall,Formal
9272,9272,Flip Flops,Blue,Men,Summer,Casual
9309,9309,Tshirts,Navy Blue,Men,Fall,Casual
9348,9348,Shorts,Navy Blue,Men,Fall,Casual
9350,9350,Socks,White,Men,Fall,Casual
9360,9360,Socks,Blue,Unisex,Fall,Casual
9361,9361,Socks,Black,Unisex,Fall,Casual
9362,9362,Socks,Purple,Women,Fall,Casual
9364,9364,Socks,Blue,Women,Fall,Casual
9371,9371,Socks,Pink,Women,Fall,Casual
9373,9373,Socks,Pink,Unisex,Fall,Casual
9374,9374,Socks,Blue,Unisex,Fall,Casual
9389,9389,Flip Flops,Blue,Women,Fall,Casual
9393,9393,Sports Shoes,Black,Men,Fall,Sports
9398,9398,Sports Shoes,Black,Men,Fall,Sports
9399,9399,Sports Shoes,Black,Women,Fall,Sports
9401,9401,Sports Shoes,Blue,Men,Fall,Sports
9402,9402,Sports Shoes,White,Women,Fall,Sports
9403,9403,Sports Shoes,White,Women,Fall,Sports
9404,9404,Backpacks,Black,Unisex,Fall,Casual
9411,9411,Sunglasses,Blue,Unisex,Winter,Casual
9415,9415,Shirts,Navy Blue,Men,Fall,Formal
9416,9416,Shirts,Black,Men,Fall,Formal
9420,9420,Shirts,Maroon,Men,Fall,Formal
9430,9430,Formal Shoes,Black,Men,Fall,Formal
9433,9433,Sports Shoes,White,Men,Fall,Sports
9436,9436,Caps,Black,Unisex,Fall,Casual
9438,9438,Backpacks,Black,Unisex,Fall,Casual
9445,9445,Shirts,Purple,Men,Fall,Formal
9449,9449,Shirts,Purple,Men,Fall,Formal
9451,9451,Shirts,Red,Men,Fall,Formal
9453,9453,Shirts,Blue,Men,Fall,Formal
9460,9460,Shirts,White,Men,Fall,Formal
9469,9469,Shirts,White,Men,Fall,Formal
9484,9484,Backpacks,Black,Unisex,Fall,Casual
9487,9487,Backpacks,Grey,Unisex,Fall,Casual
9488,9488,Backpacks,Red,Unisex,Fall,Casual
9495,9495,Backpacks,Black,Unisex,Fall,Casual
9496,9496,Backpacks,Green,Unisex,Fall,Casual
9498,9498,Shirts,Pink,Men,Fall,Formal
9504,9504,Shirts,Pink,Men,Fall,Formal
9508,9508,Shorts,Black,Men,Fall,Casual
9512,9512,Tshirts,Green,Men,Summer,Casual
9517,9517,Shirts,White,Men,Fall,Formal
9519,9519,Shirts,Maroon,Men,Fall,Formal
9521,9521,Shirts,Blue,Men,Fall,Formal
9523,9523,Backpacks,Blue,Unisex,Fall,Casual
9527,9527,Backpacks,Black,Unisex,Fall,Casual
9529,9529,Shorts,Grey,Men,Summer,Casual
9530,9530,Tshirts,White,Men,Fall,Sports
9532,9532,Jackets,Orange,Men,Fall,Sports
9538,9538,Tshirts,Black,Men,Fall,Casual
9571,9571,Handbags,Black,Unisex,Fall,Casual
9580,9580,Backpacks,Black,Unisex,Fall,Casual
9585,9585,Handbags,Black,Women,Fall,Casual
9591,9591,Shirts,Black,Men,Fall,Formal
9593,9593,Shirts,White,Men,Fall,Casual
9602,9602,Shirts,Black,Men,Fall,Casual
9618,9618,Shirts,Blue,Men,Fall,Casual
9636,9636,Shirts,Purple,Men,Fall,Casual
9670,9670,Tshirts,Red,Men,Fall,Sports
9671,9671,Tshirts,Blue,Men,Fall,Casual
9678,9678,Tshirts,Grey,Men,Fall,Casual
9679,9679,Tshirts,Navy Blue,Men,Fall,Casual
9687,9687,Tshirts,White,Men,Fall,Casual
9691,9691,Tshirts,Blue,Men,Fall,Casual
9696,9696,Formal Shoes,Brown,Men,Fall,Formal
9707,9707,Sandals,Brown,Men,Fall,Formal
9709,9709,Shirts,White,Men,Fall,Casual
9712,9712,Shirts,White,Men,Fall,Casual
9715,9715,Formal Shoes,Black,Men,Fall,Formal
9726,9726,Shirts,Blue,Men,Fall,Casual
9733,9733,Shirts,Green,Men,Fall,Casual
9738,9738,Shirts,Navy Blue,Men,Fall,Smart Casual
9752,9752,Shirts,Grey,Men,Fall,Smart Casual
9758,9758,Tshirts,Black,Men,Fall,Casual
9762,9762,Formal Shoes,Black,Men,Fall,Formal
9763,9763,Tshirts,Purple,Men,Fall,Sports
9765,9765,Tshirts,Black,Men,Fall,Sports
9768,9768,Jackets,Black,Men,Fall,Casual
9771,9771,Jackets,Blue,Men,Fall,Casual
9772,9772,Track Pants,Grey,Men,Fall,Casual
9775,9775,Tshirts,Navy Blue,Men,Fall,Casual
9777,9777,Track Pants,Black,Men,Fall,Casual
9789,9789,Tshirts,Purple,Women,Fall,Sports
9792,9792,Shirts,White,Men,Fall,Casual
9794,9794,Backpacks,Green,Unisex,Fall,Casual
9796,9796,Sandals,Brown,Unisex,Fall,Casual
9798,9798,Shirts,Blue,Men,Fall,Casual
9804,9804,Shirts,Black,Men,Fall,Formal
9812,9812,Shirts,Blue,Men,Fall,Formal
9814,9814,Formal Shoes,Black,Men,Fall,Formal
9816,9816,Casual Shoes,Purple,Unisex,Summer,Casual
9819,9819,Tshirts,Orange,Women,Fall,Casual
9824,9824,Tshirts,Green,Women,Fall,Casual
9825,9825,Tshirts,Peach,Women,Fall,Casual
9827,9827,Tshirts,White,Women,Fall,Casual
9828,9828,Tshirts,Green,Women,Fall,Casual
9829,9829,Tshirts,Blue,Women,Fall,Casual
9830,9830,Tshirts,Navy Blue,Women,Fall,Casual
9832,9832,Tshirts,Orange,Women,Fall,Casual
9835,9835,Tshirts,Grey,Women,Fall,Casual
9841,9841,Tshirts,White,Men,Fall,Casual
9852,9852,Trousers,Beige,Men,Fall,Formal
9859,9859,Tshirts,Pink,Men,Fall,Casual
9860,9860,Tshirts,Green,Men,Fall,Casual
9862,9862,Tshirts,Red,Men,Fall,Casual
9874,9874,Sweaters,Navy Blue,Men,Fall,Casual
9880,9880,Shirts,Black,Men,Fall,Casual
9882,9882,Shirts,Purple,Men,Fall,Casual
9900,9900,Jeans,Blue,Men,Fall,Casual
9904,9904,Sports Shoes,White,Men,Summer,Sports
9906,9906,Handbags,Black,Unisex,Fall,Casual
9911,9911,Backpacks,Black,Women,Fall,Casual
9912,9912,Duffel Bag,Black,Unisex,Fall,Casual
9918,9918,Duffel Bag,Black,Unisex,Fall,Casual
9932,9932,Tshirts,White,Men,Fall,Casual
9937,9937,Tshirts,Grey,Men,Fall,Casual
9938,9938,Tshirts,Red,Men,Fall,Casual
9944,9944,Tshirts,Yellow,Men,Fall,Casual
9945,9945,Sweaters,Navy Blue,Men,Fall,Sports
9947,9947,Jackets,Blue,Men,Fall,Sports
9948,9948,Tshirts,White,Men,Fall,Sports
9956,9956,Tshirts,Blue,Men,Fall,Sports
9962,9962,Tshirts,Red,Men,Fall,Sports
9963,9963,Tshirts,Black,Men,Fall,Sports
9967,9967,Track Pants,Black,Men,Fall,Sports
9972,9972,Tshirts,Pink,Women,Fall,Sports
9978,9978,Caps,Black,Unisex,Fall,Sports
9990,9990,Tshirts,White,Men,Fall,Sports
10000,10000,Skirts,White,Women,Summer,Casual
10001,10001,Skirts,Blue,Women,Summer,Casual
10009,10009,Tshirts,Red,Men,Fall,Sports
10011,10011,Track Pants,Grey Melange,Men,Summer,Sports
10012,10012,Track Pants,Navy Blue,Men,Fall,Sports
10021,10021,Shorts,White,Men,Spring,Sports
10025,10025,Tshirts,Pink,Women,Fall,Sports
10029,10029,Sweatshirts,Navy Blue,Women,Fall,Sports
10031,10031,Tshirts,Navy Blue,Men,Fall,Sports
10039,10039,Sports Shoes,White,Men,Fall,Sports
10041,10041,Tshirts,Brown,Women,Fall,Sports
10042,10042,Tshirts,Pink,Women,Fall,Sports
10043,10043,Tshirts,Black,Men,Fall,Casual
10050,10050,Tshirts,Black,Men,Fall,Casual
10056,10056,Tracksuits,Black,Men,Fall,Sports
10058,10058,Tshirts,Black,Men,Fall,Casual
10060,10060,Tshirts,White,Men,Fall,Casual
10072,10072,Tshirts,White,Women,Fall,Casual
10082,10082,Sports Shoes,Grey,Women,Fall,Sports
10088,10088,Sports Shoes,Silver,Men,Fall,Sports
10089,10089,Sports Shoes,Silver,Women,Fall,Sports
10097,10097,Sports Shoes,White,Men,Fall,Sports
10101,10101,Sports Shoes,Black,Men,Fall,Sports
10105,10105,Watches,Steel,Women,Winter,Casual
10107,10107,Watches,Steel,Men,Winter,Casual
10111,10111,Sports Shoes,Silver,Men,Fall,Sports
10127,10127,Casual Shoes,Brown,Men,Fall,Casual
10134,10134,Watches,Silver,Women,Winter,Casual
10148,10148,Casual Shoes,Brown,Men,Fall,Casual
10153,10153,Formal Shoes,Brown,Men,Fall,Formal
10157,10157,Flip Flops,Blue,Unisex,Fall,Casual
10162,10162,Casual Shoes,White,Men,Fall,Casual
10166,10166,Flip Flops,Red,Men,Fall,Casual
10167,10167,Casual Shoes,Black,Men,Fall,Casual
10168,10168,Casual Shoes,Black,Men,Fall,Casual
10170,10170,Casual Shoes,Blue,Men,Fall,Casual
10172,10172,Casual Shoes,Grey,Men,Fall,Casual
10174,10174,Casual Shoes,Black,Men,Fall,Casual
10177,10177,Casual Shoes,Brown,Men,Fall,Casual
10179,10179,Flip Flops,Blue,Men,Fall,Casual
10181,10181,Watches,Black,Women,Winter,Casual
10188,10188,Shirts,Blue,Men,Fall,Casual
10190,10190,Shirts,White,Men,Fall,Casual
10194,10194,Watches,Black,Men,Winter,Casual
10213,10213,Handbags,Black,Women,Winter,Casual
10228,10228,Handbags,Green,Women,Winter,Casual
10231,10231,Handbags,Red,Women,Winter,Casual
10238,10238,Watches,Steel,Men,Winter,Casual
10245,10245,Handbags,Green,Women,Winter,Casual
10246,10246,Handbags,Brown,Women,Winter,Casual
10247,10247,Handbags,Brown,Women,Winter,Casual
10248,10248,Handbags,Brown,Women,Winter,Casual
10250,10250,Handbags,Brown,Women,Winter,Casual
10254,10254,Handbags,Grey,Women,Winter,Casual
10255,10255,Shirts,Blue,Men,Fall,Casual
10257,10257,Trousers,Black,Men,Fall,Formal
10262,10262,Trousers,Black,Men,Fall,Formal
10264,10264,Formal Shoes,Black,Men,Summer,Formal
10270,10270,Flats,Silver,Women,Fall,Casual
10277,10277,Formal Shoes,Black,Men,Spring,Smart Casual
10282,10282,Flats,Black,Women,Winter,Casual
10283,10283,Sandals,Black,Men,Fall,Casual
10286,10286,Formal Shoes,Black,Men,Fall,Formal
10296,10296,Casual Shoes,Navy Blue,Men,Summer,Casual
10298,10298,Heels,White,Women,Spring,Casual
10299,10299,Heels,Black,Women,Fall,Casual
10300,10300,Sandals,Brown,Men,Summer,Casual
10304,10304,Sandals,Black,Men,Fall,Casual
10305,10305,Casual Shoes,Black,Men,Fall,Casual
10308,10308,Casual Shoes,Brown,Men,Fall,Casual
10324,10324,Tops,Black,Women,Fall,Casual
10329,10329,Watches,White,Women,Winter,Casual
10330,10330,Belts,Black,Men,Fall,Casual
10336,10336,Tops,Black,Women,Fall,Casual
10338,10338,Tshirts,White,Men,Fall,Casual
10340,10340,Tshirts,Green,Women,Fall,Casual
10347,10347,Tshirts,Purple,Men,Fall,Casual
10355,10355,Shirts,Blue,Men,Fall,Formal
10358,10358,Tshirts,Blue,Men,Fall,Casual
10361,10361,Tshirts,Purple,Men,Fall,Casual
10369,10369,Shirts,Blue,Men,Fall,Casual
10372,10372,Tshirts,Beige,Men,Fall,Casual
10373,10373,Tshirts,Black,Men,Fall,Casual
10374,10374,Tshirts,Green,Women,Fall,Casual
10376,10376,Tshirts,Blue,Men,Fall,Casual
10382,10382,Tops,Grey,Women,Fall,Casual
10389,10389,Watches,White,Women,Winter,Casual
10396,10396,Watches,Black,Men,Winter,Sports
10397,10397,Watches,Black,Men,Winter,Casual
10403,10403,Tops,Purple,Women,Fall,Casual
10404,10404,Shirts,Black,Women,Fall,Casual
10406,10406,Dresses,Grey,Women,Fall,Casual
10408,10408,Tops,Black,Women,Fall,Casual
10411,10411,Tshirts,Purple,Women,Fall,Casual
10414,10414,Tshirts,Purple,Women,Fall,Casual
10418,10418,Tops,Black,Women,Fall,Casual
10423,10423,Shirts,Grey,Men,Fall,Casual
10424,10424,Tshirts,Red,Women,Fall,Casual
10426,10426,Tshirts,Black,Men,Fall,Casual
10427,10427,Shirts,Red,Men,Fall,Casual
10428,10428,Tops,Black,Women,Fall,Casual
10437,10437,Shirts,Green,Men,Fall,Casual
10438,10438,Jeans,Blue,Men,Fall,Casual
10439,10439,Tshirts,Brown,Men,Fall,Casual
10440,10440,Shirts,Navy Blue,Men,Fall,Casual
10443,10443,Tshirts,Blue,Men,Fall,Casual
10446,10446,Tshirts,Red,Men,Fall,Casual
10448,10448,Tshirts,Grey,Men,Fall,Casual
10456,10456,Tshirts,Grey,Men,Fall,Casual
10458,10458,Tshirts,Green,Men,Fall,Casual
10462,10462,Tshirts,White,Men,Fall,Casual
10471,10471,Tshirts,Red,Men,Fall,Casual
10472,10472,Tshirts,Purple,Men,Fall,Casual
10477,10477,Shirts,Blue,Men,Fall,Casual
10478,10478,Shirts,Maroon,Men,Fall,Casual
10482,10482,Shirts,Blue,Men,Fall,Casual
10485,10485,Jeans,Blue,Men,Fall,Casual
10487,10487,Jeans,Blue,Men,Fall,Casual
10490,10490,Shirts,Navy Blue,Men,Fall,Casual
10491,10491,Tshirts,White,Women,Fall,Casual
10495,10495,Shirts,Blue,Women,Fall,Casual
10496,10496,Tshirts,White,Women,Fall,Casual
10500,10500,Dresses,Navy Blue,Women,Fall,Casual
10501,10501,Tshirts,White,Women,Fall,Casual
10503,10503,Tshirts,White,Women,Fall,Casual
10504,10504,Tshirts,White,Women,Fall,Casual
10505,10505,Tshirts,Yellow,Women,Fall,Casual
10507,10507,Tshirts,Pink,Women,Fall,Casual
10510,10510,Tshirts,Grey,Women,Fall,Casual
10512,10512,Tops,Blue,Women,Fall,Casual
10513,10513,Tunics,White,Women,Fall,Casual
10514,10514,Tops,Pink,Women,Fall,Casual
10533,10533,Sports Shoes,Black,Men,Fall,Sports
10565,10565,Tshirts,Black,Men,Fall,Casual
10567,10567,Tshirts,Pink,Women,Fall,Casual
10569,10569,Tops,White,Women,Fall,Casual
10574,10574,Tshirts,Navy Blue,Men,Fall,Casual
10577,10577,Tshirts,Black,Women,Fall,Casual
10581,10581,Watches,Steel,Men,Winter,Casual
10583,10583,Watches,Gold,Men,Winter,Formal
10585,10585,Watches,Black,Men,Winter,Casual
10587,10587,Watches,White,Men,Winter,Casual
10588,10588,Watches,Black,Men,Winter,Casual
10597,10597,Jeans,Blue,Men,Fall,Casual
10603,10603,Caps,Grey,Unisex,Fall,Sports
10608,10608,Watches,White,Men,Winter,Casual
10612,10612,Shirts,Maroon,Men,Fall,Casual
10619,10619,Flats,Silver,Women,Spring,Casual
10622,10622,Flip Flops,Green,Women,Fall,Casual
10623,10623,Flip Flops,Gold,Women,Fall,Casual
10632,10632,Casual Shoes,Brown,Men,Winter,Casual
10635,10635,Casual Shoes,Black,Men,Fall,Casual
10638,10638,Formal Shoes,Brown,Men,Fall,Formal
10640,10640,Casual Shoes,Black,Men,Fall,Sports
10647,10647,Tops,Pink,Women,Fall,Casual
10658,10658,Tops,White,Women,Fall,Casual
10662,10662,Tshirts,Red,Men,Fall,Casual
10671,10671,Shorts,Green,Boys,Fall,Casual
10672,10672,Tops,Purple,Girls,Fall,Casual
10676,10676,Tops,Red,Women,Fall,Casual
10677,10677,Tops,Pink,Women,Fall,Casual
10678,10678,Tops,White,Women,Fall,Casual
10680,10680,Handbags,Blue,Women,Fall,Casual
10691,10691,Tshirts,Green,Men,Fall,Casual
10692,10692,Tshirts,Red,Men,Fall,Casual
10693,10693,Tops,Purple,Women,Fall,Casual
10694,10694,Tops,Pink,Women,Fall,Casual
10707,10707,Watches,Gold,Women,Winter,Casual
10708,10708,Tshirts,Black,Men,Fall,Casual
10711,10711,Tshirts,White,Women,Fall,Casual
10715,10715,Tops,Black,Women,Fall,Casual
10716,10716,Bra,White,Women,Fall,Sports
10717,10717,Tops,Purple,Women,Fall,Sports
10718,10718,Tops,Orange,Women,Fall,Sports
10725,10725,Handbags,Green,Women,Winter,Casual
10726,10726,Handbags,Brown,Women,Winter,Casual
10728,10728,Handbags,Brown,Women,Winter,Casual
10731,10731,Handbags,Brown,Women,Winter,Casual
10733,10733,Handbags,Purple,Women,Winter,Casual
10737,10737,Handbags,Black,Women,Winter,Casual
10738,10738,Watches,Pink,Women,Winter,Casual
10740,10740,Flip Flops,Green,Unisex,Winter,Casual
10744,10744,Flip Flops,Navy Blue,Unisex,Winter,Casual
10748,10748,Flip Flops,Navy Blue,Unisex,Winter,Casual
10749,10749,Flip Flops,Red,Unisex,Winter,Casual
10751,10751,Track Pants,Grey,Men,Fall,Sports
10755,10755,Casual Shoes,Pink,Women,Winter,Casual
10761,10761,Flip Flops,Red,Unisex,Winter,Casual
10762,10762,Flip Flops,Yellow,Unisex,Winter,Casual
10764,10764,Tshirts,Black,Men,Fall,Casual
10765,10765,Flip Flops,Navy Blue,Unisex,Winter,Casual
10767,10767,Flip Flops,White,Unisex,Winter,Casual
10776,10776,Tshirts,Red,Men,Summer,Sports
10777,10777,Jackets,Purple,Women,Summer,Sports
10785,10785,Caps,Grey,Unisex,Fall,Sports
10786,10786,Caps,Black,Unisex,Fall,Sports
10789,10789,Shirts,Red,Men,Fall,Casual
10792,10792,Shirts,Red,Men,Fall,Casual
10797,10797,Shirts,White,Men,Fall,Casual
10805,10805,Shirts,Black,Men,Fall,Casual
10807,10807,Shirts,Black,Men,Fall,Casual
10810,10810,Shirts,Blue,Men,Fall,Casual
10821,10821,Shirts,Blue,Men,Fall,Casual
10833,10833,Tshirts,Red,Men,Fall,Casual
10836,10836,Tshirts,White,Men,Fall,Casual
10842,10842,Tshirts,Grey,Men,Fall,Casual
10848,10848,Tshirts,Blue,Men,Fall,Casual
10855,10855,Tshirts,White,Men,Fall,Casual
10856,10856,Tshirts,Black,Men,Fall,Casual
10857,10857,Tshirts,White,Men,Fall,Casual
10858,10858,Tshirts,White,Men,Fall,Casual
10863,10863,Tshirts,Blue,Men,Fall,Casual
10865,10865,Tshirts,Yellow,Men,Fall,Casual
10866,10866,Tshirts,Red,Men,Fall,Casual
10872,10872,Tshirts,Blue,Men,Fall,Casual
10874,10874,Tshirts,Navy Blue,Men,Fall,Casual
10878,10878,Tshirts,Red,Men,Fall,Casual
10883,10883,Tshirts,Beige,Men,Fall,Casual
10886,10886,Tshirts,Cream,Men,Fall,Casual
10987,10987,Tshirts,Navy Blue,Men,Fall,Casual
10992,10992,Tshirts,Purple,Men,Fall,Casual
10993,10993,Tshirts,Grey,Men,Fall,Casual
10994,10994,Tshirts,Black,Men,Fall,Casual
10998,10998,Watches,Black,Men,Winter,Sports
11001,11001,Watches,Black,Men,Winter,Sports
11005,11005,Watches,Black,Men,Winter,Casual
11009,11009,Tshirts,White,Men,Fall,Casual
11016,11016,Tops,Pink,Women,Fall,Casual
11019,11019,Shirts,Purple,Women,Fall,Casual
11020,11020,Tshirts,Pink,Women,Fall,Casual
11028,11028,Tunics,Blue,Women,Fall,Casual
11029,11029,Tops,Purple,Women,Fall,Casual
11036,11036,Tops,Black,Women,Fall,Casual
11047,11047,Shirts,Red,Men,Fall,Casual
11062,11062,Shirts,Maroon,Men,Fall,Casual
11075,11075,Sweaters,Blue,Men,Fall,Casual
11076,11076,Sweaters,Black,Men,Fall,Casual
11085,11085,Shirts,Green,Men,Fall,Casual
11091,11091,Shirts,Red,Men,Fall,Casual
11094,11094,Sweaters,Black,Women,Fall,Casual
11095,11095,Sweaters,Black,Women,Fall,Casual
11096,11096,Sweaters,Purple,Women,Fall,Casual
11121,11121,Caps,Blue,Women,Fall,Casual
11145,11145,Shirts,Purple,Men,Fall,Casual
11150,11150,Watches,Pink,Women,Winter,Casual
11163,11163,Shirts,Blue,Men,Fall,Formal
11165,11165,Shirts,Purple,Men,Fall,Formal
11170,11170,Sweaters,Yellow,Men,Fall,Casual
11171,11171,Sweaters,Grey,Men,Fall,Casual
11175,11175,Sweaters,White,Men,Fall,Casual
11176,11176,Sweaters,Grey,Men,Fall,Casual
11196,11196,Watches,Orange,Men,Winter,Casual
11204,11204,Watches,Black,Men,Winter,Casual
11205,11205,Watches,Black,Men,Winter,Casual
11208,11208,Watches,Steel,Women,Winter,Casual
11210,11210,Watches,Steel,Women,Winter,Casual
11218,11218,Watches,Steel,Men,Winter,Casual
11242,11242,Jeans,Black,Women,Fall,Casual
11245,11245,Churidar,Black,Women,Fall,Ethnic
11247,11247,Churidar,White,Women,Fall,Ethnic
11256,11256,Tshirts,Black,Men,Summer,Casual
11262,11262,Trousers,Beige,Men,Fall,Casual
11272,11272,Tshirts,Red,Men,Fall,Sports
11273,11273,Jackets,Blue,Men,Fall,Casual
11274,11274,Track Pants,Black,Men,Fall,Sports
11276,11276,Sweatshirts,Maroon,Men,Fall,Sports
11280,11280,Jeans,Black,Men,Fall,Casual
11282,11282,Jeans,Blue,Men,Summer,Casual
11287,11287,Jeans,Blue,Men,Summer,Casual
11304,11304,Jeans,Blue,Women,Fall,Casual
11334,11334,Jeans,Navy Blue,Men,Fall,Casual
11342,11342,Jeans,Black,Men,Spring,Casual
11344,11344,Jeans,Blue,Men,Summer,Casual
11358,11358,Tops,Purple,Women,Fall,Casual
11359,11359,Tshirts,Grey,Women,Fall,Casual
11363,11363,Tshirts,Black,Men,Summer,Casual
